timestamp,source,content,label
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203546 193 INFO dfs.DataNode$PacketResponder: Received block blk_46 of size 10460 from /10.250.7.246,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203546 193 INFO dfs.DataNode$PacketResponder: Received block blk_46 of size 10460 from /10.250.7.246,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203547 194 INFO dfs.DataNode$PacketResponder: Received block blk_47 of size 10470 from /10.250.7.247,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203547 194 INFO dfs.DataNode$PacketResponder: Received block blk_47 of size 10470 from /10.250.7.247,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203548 195 INFO dfs.DataNode$PacketResponder: Received block blk_48 of size 10480 from /10.250.7.248,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203548 195 INFO dfs.DataNode$PacketResponder: Received block blk_48 of size 10480 from /10.250.7.248,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203549 196 INFO dfs.DataNode$PacketResponder: Received block blk_49 of size 10490 from /10.250.7.249,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203549 196 INFO dfs.DataNode$PacketResponder: Received block blk_49 of size 10490 from /10.250.7.249,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203550 197 INFO dfs.DataNode$PacketResponder: Received block blk_50 of size 10500 from /10.250.7.200,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203550 197 INFO dfs.DataNode$PacketResponder: Received block blk_50 of size 10500 from /10.250.7.200,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203550 200 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000000,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203550 200 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000000,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203551 198 INFO dfs.DataNode$PacketResponder: Received block blk_51 of size 10510 from /10.250.7.201,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203551 198 INFO dfs.DataNode$PacketResponder: Received block blk_51 of size 10510 from /10.250.7.201,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203551 201 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000001,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203551 201 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000001,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203552 199 INFO dfs.DataNode$PacketResponder: Received block blk_52 of size 10520 from /10.250.7.202,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203552 199 INFO dfs.DataNode$PacketResponder: Received block blk_52 of size 10520 from /10.250.7.202,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203552 202 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000002,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203552 202 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000002,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203553 200 INFO dfs.DataNode$PacketResponder: Received block blk_53 of size 10530 from /10.250.7.203,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203553 200 INFO dfs.DataNode$PacketResponder: Received block blk_53 of size 10530 from /10.250.7.203,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203553 203 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000003,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203553 203 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000003,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203554 201 INFO dfs.DataNode$PacketResponder: Received block blk_54 of size 10540 from /10.250.7.204,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203554 201 INFO dfs.DataNode$PacketResponder: Received block blk_54 of size 10540 from /10.250.7.204,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203554 204 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000004,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203554 204 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000004,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203555 202 INFO dfs.DataNode$PacketResponder: Received block blk_55 of size 10550 from /10.250.7.205,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203555 202 INFO dfs.DataNode$PacketResponder: Received block blk_55 of size 10550 from /10.250.7.205,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203555 205 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000005,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203555 205 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000005,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203556 203 INFO dfs.DataNode$PacketResponder: Received block blk_56 of size 10560 from /10.250.7.206,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203556 203 INFO dfs.DataNode$PacketResponder: Received block blk_56 of size 10560 from /10.250.7.206,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203556 206 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000006,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203556 206 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000006,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203557 204 INFO dfs.DataNode$PacketResponder: Received block blk_57 of size 10570 from /10.250.7.207,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203557 204 INFO dfs.DataNode$PacketResponder: Received block blk_57 of size 10570 from /10.250.7.207,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203557 207 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000007,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203557 207 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000007,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203558 205 INFO dfs.DataNode$PacketResponder: Received block blk_58 of size 10580 from /10.250.7.208,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203558 205 INFO dfs.DataNode$PacketResponder: Received block blk_58 of size 10580 from /10.250.7.208,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203558 208 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000008,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203558 208 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000008,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203559 206 INFO dfs.DataNode$PacketResponder: Received block blk_59 of size 10590 from /10.250.7.209,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203559 206 INFO dfs.DataNode$PacketResponder: Received block blk_59 of size 10590 from /10.250.7.209,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203559 209 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000009,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203559 209 ERROR dfs.SecurityAlert: Unauthorized block deletion attempt detected on blk_-1000000009,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203560 207 INFO dfs.DataNode$PacketResponder: Received block blk_60 of size 10600 from /10.250.7.210,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203560 207 INFO dfs.DataNode$PacketResponder: Received block blk_60 of size 10600 from /10.250.7.210,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203560 210 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203560 210 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203561 208 INFO dfs.DataNode$PacketResponder: Received block blk_61 of size 10610 from /10.250.7.211,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203561 208 INFO dfs.DataNode$PacketResponder: Received block blk_61 of size 10610 from /10.250.7.211,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203561 211 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203561 211 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203562 209 INFO dfs.DataNode$PacketResponder: Received block blk_62 of size 10620 from /10.250.7.212,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203562 209 INFO dfs.DataNode$PacketResponder: Received block blk_62 of size 10620 from /10.250.7.212,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203562 212 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203562 212 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203563 210 INFO dfs.DataNode$PacketResponder: Received block blk_63 of size 10630 from /10.250.7.213,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203563 210 INFO dfs.DataNode$PacketResponder: Received block blk_63 of size 10630 from /10.250.7.213,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203563 213 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203563 213 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203564 211 INFO dfs.DataNode$PacketResponder: Received block blk_64 of size 10640 from /10.250.7.214,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203564 211 INFO dfs.DataNode$PacketResponder: Received block blk_64 of size 10640 from /10.250.7.214,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203564 214 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203564 214 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203565 212 INFO dfs.DataNode$PacketResponder: Received block blk_65 of size 10650 from /10.250.7.215,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203565 212 INFO dfs.DataNode$PacketResponder: Received block blk_65 of size 10650 from /10.250.7.215,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203565 215 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203565 215 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203566 213 INFO dfs.DataNode$PacketResponder: Received block blk_66 of size 10660 from /10.250.7.216,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203566 213 INFO dfs.DataNode$PacketResponder: Received block blk_66 of size 10660 from /10.250.7.216,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203566 216 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203566 216 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203567 214 INFO dfs.DataNode$PacketResponder: Received block blk_67 of size 10670 from /10.250.7.217,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203567 214 INFO dfs.DataNode$PacketResponder: Received block blk_67 of size 10670 from /10.250.7.217,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203567 217 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203567 217 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203568 215 INFO dfs.DataNode$PacketResponder: Received block blk_68 of size 10680 from /10.250.7.218,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203568 215 INFO dfs.DataNode$PacketResponder: Received block blk_68 of size 10680 from /10.250.7.218,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203568 218 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203568 218 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203569 216 INFO dfs.DataNode$PacketResponder: Received block blk_69 of size 10690 from /10.250.7.219,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203569 216 INFO dfs.DataNode$PacketResponder: Received block blk_69 of size 10690 from /10.250.7.219,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203569 219 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203569 219 WARNING dfs.Security: Root password changed outside maintenance window,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203570 217 INFO dfs.DataNode$PacketResponder: Received block blk_70 of size 10700 from /10.250.7.220,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203570 217 INFO dfs.DataNode$PacketResponder: Received block blk_70 of size 10700 from /10.250.7.220,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203570 220 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203570 220 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203571 218 INFO dfs.DataNode$PacketResponder: Received block blk_71 of size 10710 from /10.250.7.221,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203571 218 INFO dfs.DataNode$PacketResponder: Received block blk_71 of size 10710 from /10.250.7.221,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203571 221 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203571 221 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203572 219 INFO dfs.DataNode$PacketResponder: Received block blk_72 of size 10720 from /10.250.7.222,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203572 219 INFO dfs.DataNode$PacketResponder: Received block blk_72 of size 10720 from /10.250.7.222,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203572 222 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203572 222 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203573 220 INFO dfs.DataNode$PacketResponder: Received block blk_73 of size 10730 from /10.250.7.223,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203573 220 INFO dfs.DataNode$PacketResponder: Received block blk_73 of size 10730 from /10.250.7.223,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203573 223 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203573 223 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203574 221 INFO dfs.DataNode$PacketResponder: Received block blk_74 of size 10740 from /10.250.7.224,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203574 221 INFO dfs.DataNode$PacketResponder: Received block blk_74 of size 10740 from /10.250.7.224,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203574 224 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203574 224 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203575 222 INFO dfs.DataNode$PacketResponder: Received block blk_75 of size 10750 from /10.250.7.225,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203575 222 INFO dfs.DataNode$PacketResponder: Received block blk_75 of size 10750 from /10.250.7.225,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203575 225 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203575 225 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203576 223 INFO dfs.DataNode$PacketResponder: Received block blk_76 of size 10760 from /10.250.7.226,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203576 223 INFO dfs.DataNode$PacketResponder: Received block blk_76 of size 10760 from /10.250.7.226,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203576 226 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203576 226 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203577 224 INFO dfs.DataNode$PacketResponder: Received block blk_77 of size 10770 from /10.250.7.227,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203577 224 INFO dfs.DataNode$PacketResponder: Received block blk_77 of size 10770 from /10.250.7.227,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203577 227 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203577 227 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203578 225 INFO dfs.DataNode$PacketResponder: Received block blk_78 of size 10780 from /10.250.7.228,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203578 225 INFO dfs.DataNode$PacketResponder: Received block blk_78 of size 10780 from /10.250.7.228,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203578 228 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203578 228 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203579 226 INFO dfs.DataNode$PacketResponder: Received block blk_79 of size 10790 from /10.250.7.229,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203579 226 INFO dfs.DataNode$PacketResponder: Received block blk_79 of size 10790 from /10.250.7.229,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203579 229 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203579 229 CRITICAL dfs.Audit: Multiple failed login attempts detected for user root,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203580 227 INFO dfs.DataNode$PacketResponder: Received block blk_80 of size 10800 from /10.250.7.230,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203580 227 INFO dfs.DataNode$PacketResponder: Received block blk_80 of size 10800 from /10.250.7.230,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203580 230 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000000,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203580 230 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000000,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203581 228 INFO dfs.DataNode$PacketResponder: Received block blk_81 of size 10810 from /10.250.7.231,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203581 228 INFO dfs.DataNode$PacketResponder: Received block blk_81 of size 10810 from /10.250.7.231,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203581 231 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000001,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203581 231 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000001,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203582 229 INFO dfs.DataNode$PacketResponder: Received block blk_82 of size 10820 from /10.250.7.232,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203582 229 INFO dfs.DataNode$PacketResponder: Received block blk_82 of size 10820 from /10.250.7.232,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203582 232 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000002,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203582 232 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000002,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203583 230 INFO dfs.DataNode$PacketResponder: Received block blk_83 of size 10830 from /10.250.7.233,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203583 230 INFO dfs.DataNode$PacketResponder: Received block blk_83 of size 10830 from /10.250.7.233,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203583 233 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000003,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203583 233 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000003,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203584 231 INFO dfs.DataNode$PacketResponder: Received block blk_84 of size 10840 from /10.250.7.234,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203584 231 INFO dfs.DataNode$PacketResponder: Received block blk_84 of size 10840 from /10.250.7.234,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203584 234 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000004,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203584 234 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000004,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203585 232 INFO dfs.DataNode$PacketResponder: Received block blk_85 of size 10850 from /10.250.7.235,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203585 232 INFO dfs.DataNode$PacketResponder: Received block blk_85 of size 10850 from /10.250.7.235,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203585 235 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000005,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203585 235 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000005,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203586 233 INFO dfs.DataNode$PacketResponder: Received block blk_86 of size 10860 from /10.250.7.236,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203586 233 INFO dfs.DataNode$PacketResponder: Received block blk_86 of size 10860 from /10.250.7.236,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203586 236 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000006,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203586 236 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000006,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203587 234 INFO dfs.DataNode$PacketResponder: Received block blk_87 of size 10870 from /10.250.7.237,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203587 234 INFO dfs.DataNode$PacketResponder: Received block blk_87 of size 10870 from /10.250.7.237,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203587 237 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000007,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203587 237 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000007,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203588 235 INFO dfs.DataNode$PacketResponder: Received block blk_88 of size 10880 from /10.250.7.238,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203588 235 INFO dfs.DataNode$PacketResponder: Received block blk_88 of size 10880 from /10.250.7.238,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203588 238 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000008,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203588 238 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000008,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203589 236 INFO dfs.DataNode$PacketResponder: Received block blk_89 of size 10890 from /10.250.7.239,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203589 236 INFO dfs.DataNode$PacketResponder: Received block blk_89 of size 10890 from /10.250.7.239,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203589 239 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000009,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203589 239 ERROR dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: checksum mismatch detected on blk_-2000000009,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203590 237 INFO dfs.DataNode$PacketResponder: Received block blk_90 of size 10900 from /10.250.7.240,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203590 237 INFO dfs.DataNode$PacketResponder: Received block blk_90 of size 10900 from /10.250.7.240,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203590 240 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.100:50010,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203590 240 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.100:50010,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203591 238 INFO dfs.DataNode$PacketResponder: Received block blk_91 of size 10910 from /10.250.7.241,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203591 238 INFO dfs.DataNode$PacketResponder: Received block blk_91 of size 10910 from /10.250.7.241,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203591 241 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.101:50010,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203591 241 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.101:50010,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203592 239 INFO dfs.DataNode$PacketResponder: Received block blk_92 of size 10920 from /10.250.7.242,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203592 239 INFO dfs.DataNode$PacketResponder: Received block blk_92 of size 10920 from /10.250.7.242,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203592 242 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.102:50010,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203592 242 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.102:50010,1
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203593 240 INFO dfs.DataNode$PacketResponder: Received block blk_93 of size 10930 from /10.250.7.243,0
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203593 240 INFO dfs.DataNode$PacketResponder: Received block blk_93 of size 10930 from /10.250.7.243,0
2025-07-24 23:50:19.330256,sample_logs.csv,081109 203593 243 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.103:50010,1
2025-07-24 23:59:32.340964,sample_logs.csv,081109 203593 243 WARNING dfs.SecurityAlert: Suspicious repeated block transfer from unknown IP /10.99.99.103:50010,1
